"date" "lat_pm" "long_pm" "pm" "lat_aot" "long_aot" "aot"
2008-10-12 40.776944 -124.1775 10.5 40.8 -124.3 -0.0219542533159256
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.2 0.0264058411121368
2008-10-12 40.776944 -124.1775 10.5 40.7 -124.3 0.355254471302032
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.3 -0.0645111352205276
2008-10-12 40.776944 -124.1775 10.5 40.8 -124.3 -0.0219542533159256
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.2 0.0264058411121368
2008-10-12 40.776944 -124.1775 10.5 40.7 -124.3 0.355254471302032
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.3 -0.0645111352205276
2008-10-12 40.776944 -124.1775 10.5 40.8 -124.3 -0.0219542533159256
2008-10-12 40.776944 -124.1775 10.5 40.9 -124.2 0.0264058411121368
2008-10-12 40.776944 -124.1775 10.5 40.7 -124.3 0.355254471302032
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.3 -0.0480687096714973
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.2 -0.0896583795547485
2008-10-21 40.776944 -124.1775 6.1 40.7 -124.3 -0.106826223433018
2008-10-21 40.776944 -124.1775 6.1 40.8 -124.3 -0.0180048495531082
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.3 -0.0480687096714973
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.2 -0.0896583795547485
2008-10-21 40.776944 -124.1775 6.1 40.7 -124.3 -0.106826223433018
2008-10-21 40.776944 -124.1775 6.1 40.8 -124.3 -0.0180048495531082
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.3 -0.0480687096714973
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.2 -0.0896583795547485
2008-10-21 40.776944 -124.1775 6.1 40.7 -124.3 -0.106826223433018
2008-10-21 40.776944 -124.1775 6.1 40.8 -124.3 -0.0180048495531082
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.3 -0.0480687096714973
2008-10-21 40.776944 -124.1775 6.1 40.9 -124.2 -0.0896583795547485
2008-10-21 40.776944 -124.1775 6.1 40.7 -124.3 -0.106826223433018
2008-10-21 40.776944 -124.1775 6.1 40.8 -124.3 -0.0180048495531082
2008-11-29 40.776944 -124.1775 26 40.8 -124.3 0.0618699043989182
2008-11-29 40.776944 -124.1775 26 40.9 -124.2 0.77526193857193
2008-11-29 40.776944 -124.1775 26 40.9 -124.3 -0.0139748379588127
2008-11-29 40.776944 -124.1775 26 40.7 -124.3 0.00150038301944733
2008-11-29 40.776944 -124.1775 26 40.8 -124.3 0.0618699043989182
2008-11-29 40.776944 -124.1775 26 40.9 -124.2 0.77526193857193
2008-11-29 40.776944 -124.1775 26 40.9 -124.3 -0.0139748379588127
2008-11-29 40.776944 -124.1775 26 40.7 -124.3 0.00150038301944733
2008-11-29 40.776944 -124.1775 26 40.8 -124.3 0.0618699043989182
2008-11-29 40.776944 -124.1775 26 40.9 -124.2 0.77526193857193
